Codigo;Descripcion_aperturas;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202006;256,8997;1;28,9;GBA
04.3;Mantenimiento y reparación de la vivienda;Grupos;202006;326,58;2,3;50,5;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;202006;467,7328;-0,1;0,2;GBA
05.6;Bienes y servicios para la conservación del hogar;Grupos;202006;299,4056;0,4;37,1;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202006;395,117;2,7;46,7;GBA
07.1;Adquisición de vehículos;Grupos;202006;397,4825;4,4;64,3;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;202006;303,581;1,3;28,3;GBA
07.3;Transporte público;Grupos;202006;267,835;0,5;13,7;GBA
08.3;Servicios de telefonía e internet;Grupos;202006;367,168;0;37,5;GBA
09.1;Equipos audiovisuales, fotográficos y de procesamiento de la información;Grupos;202006;406,7696;14,9;98,5;GBA
09.4;Servicios recreativos y culturales;Grupos;202006;268,8085;0,1;30,6;GBA
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202006;304,5187;2,2;47,8;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;202006;NA;NA;NA;GBA
12.1;Cuidado personal;Grupos;202006;317,9031;-0,2;46,6;GBA
01.1.1;Pan y cereales;Clase;202006;333,0704;1,9;41;GBA
01.1.2;Carnes y derivados;Clase;202006;320,9102;0,9;47,4;GBA
01.1.4;Leche, productos lácteos y huevos;Clase;202006;352,79;0,7;28,4;GBA
01.1.5;Aceites, grasas y manteca;Clase;202006;328,39;-0,5;32,2;GBA
01.1.6;Frutas;Clase;202006;322,7048;0,2;82,8;GBA
01.1.7;Verduras, tubérculos y legumbres;Clase;202006;387,4855;2,8;88,1;GBA
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202006;338,7155;0,6;54,5;GBA
01.2.1;Café, té, yerba y cacao;Clase;202006;346,4439;0,5;36,4;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202006;296,6059;1,5;39,2;GBA
04.1.1;Alquiler de la vivienda;Clase;202006;243,6906;1,7;26,7;GBA
06.4.1;Gastos de prepagas;Clase;202006;298,2894;0;42,5;GBA
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202006;293,3481;0,5;22,8;GBA
0;Nivel general;Nivel general y divisiones COICOP;202007;331,4429;2,1;43,8;Pampeana
0;Nivel general;Nivel general y divisiones COICOP;202007;337,1583;2,2;47,1;Noreste
0;Nivel general;Nivel general y divisiones COICOP;202007;335,8753;1,9;43,6;Noroeste
0;Nivel general;Nivel general y divisiones COICOP;202007;337,4552;2,3;43,7;Cuyo
0;Nivel general;Nivel general y divisiones COICOP;202007;328,1311;2,7;41,3;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202007;337,9739;1,3;46,9;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202007;347,3945;1,6;49,6;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202007;342,4102;0,5;48,1;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202007;348,4305;1,1;46,9;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202007;323,9068;2;43;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202007;272,4421;1,2;46,7;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202007;276,9497;0,9;47,1;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202007;275,9758;1,3;49,9;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202007;278,1531;1,5;49,7;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202007;282,2182;1,4;51;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202007;311,9679;4,6;65,6;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202007;288,1086;5,9;62,6;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202007;301,5567;4,2;65,6;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202007;296,4225;5,7;68,8;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202007;286,4786;6;54,1;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202007;331,8049;1,7;17,2;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202007;349,8072;0,8;18,8;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202007;381,3605;1,1;6,7;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202007;361,7409;1,6;18,2;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202007;348,4237;1,1;17,4;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202007;335,0819;3,2;51;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202007;342,7949;2,9;59,8;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202007;331,8033;3,7;53,3;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202007;329,9553;3,7;48,8;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202007;344,1135;5,7;51;Patagonia
06;Salud;Nivel general y divisiones COICOP;202007;369,6979;2,5;47,2;Pampeana
06;Salud;Nivel general y divisiones COICOP;202007;380,7171;2,6;49,7;Noreste
06;Salud;Nivel general y divisiones COICOP;202007;371,6366;2,5;50,1;Noroeste
06;Salud;Nivel general y divisiones COICOP;202007;375,7193;3,3;45,3;Cuyo
06;Salud;Nivel general y divisiones COICOP;202007;369,8257;2,1;47,8;Patagonia
07;Transporte;Nivel general y divisiones COICOP;202007;352,3623;1,8;42,5;Pampeana
07;Transporte;Nivel general y divisiones COICOP;202007;357,8977;2,5;43,9;Noreste
07;Transporte;Nivel general y divisiones COICOP;202007;328,0221;2,2;33,5;Noroeste
07;Transporte;Nivel general y divisiones COICOP;202007;351,4398;2,1;37,5;Cuyo
07;Transporte;Nivel general y divisiones COICOP;202007;369,5116;1,4;42,9;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;202007;364,8127;-0,7;33,8;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;202007;354,5954;0,7;36,5;Noreste
08;Comunicación;Nivel general y divisiones COICOP;202007;383,0078;-0,3;37,8;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;202007;347,7045;2,3;36,4;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;202007;329,9988;0,1;36,5;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;202007;319,9199;4,3;45,4;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;202007;334,0557;2,3;58;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;202007;336,0721;5,1;50;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;202007;333,5106;2;51,4;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;202007;333,0711;6,3;48,3;Patagonia
10;Educación;Nivel general y divisiones COICOP;202007;279,6135;0,7;28,7;Pampeana
10;Educación;Nivel general y divisiones COICOP;202007;322,6604;0,1;34,2;Noreste
10;Educación;Nivel general y divisiones COICOP;202007;339,4693;1,6;34,8;Noroeste
10;Educación;Nivel general y divisiones COICOP;202007;286,458;0,3;31,1;Cuyo
10;Educación;Nivel general y divisiones COICOP;202007;268,3056;0,1;24,9;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202007;303,5891;2,1;41,5;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202007;302,4151;2,2;42,9;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202007;313,0796;1,9;41,7;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202007;318,6631;2,3;41,6;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202007;289,2235;2,7;36,9;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202007;326,6678;1,6;43,7;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202007;341,2137;1,2;47,3;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202007;330,8911;2,9;48,7;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202007;334,4386;2,4;48,9;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202007;333,996;1,5;41,2;Patagonia
01.1;Alimentos;Grupos;202007;337,123;1,1;47;Pampeana
01.1;Alimentos;Grupos;202007;348,0092;1,5;50;Noreste
01.1;Alimentos;Grupos;202007;344,8476;0,2;48,8;Noroeste
01.1;Alimentos;Grupos;202007;349,4804;1;47,4;Cuyo
01.1;Alimentos;Grupos;202007;321,2333;2,1;42,9;Patagonia
01.2;Bebidas no alcohólicas;Grupos;202007;345,4708;2,7;46;Pampeana
01.2;Bebidas no alcohólicas;Grupos;202007;342,0421;3,4;46,3;Noreste
01.2;Bebidas no alcohólicas;Grupos;202007;325,4581;2,6;42,9;Noroeste
01.2;Bebidas no alcohólicas;Grupos;202007;339,3626;1,9;42,6;Cuyo
01.2;Bebidas no alcohólicas;Grupos;202007;348,8221;1,8;43,4;Patagonia
02.1;Bebidas alcohólicas;Grupos;202007;235,1342;1,4;30;Pampeana
02.1;Bebidas alcohólicas;Grupos;202007;253,3302;0,8;36,1;Noreste
02.1;Bebidas alcohólicas;Grupos;202007;236,7835;1,7;34,8;Noroeste
02.1;Bebidas alcohólicas;Grupos;202007;231,5763;1,4;31,2;Cuyo
02.1;Bebidas alcohólicas;Grupos;202007;243,7579;1,9;35,4;Patagonia
02.2;Tabaco;Grupos;202007;305,7533;1;60,9;Pampeana
02.2;Tabaco;Grupos;202007;306,9938;1,1;60,9;Noreste
02.2;Tabaco;Grupos;202007;306,5471;1,1;60,7;Noroeste
02.2;Tabaco;Grupos;202007;309,0042;1,6;61;Cuyo
02.2;Tabaco;Grupos;202007;307,8061;1,1;60,7;Patagonia
03.1;Prendas de vestir y materiales;Grupos;202007;306,5123;4;62,9;Pampeana
03.1;Prendas de vestir y materiales;Grupos;202007;296,1584;5,1;66,2;Noreste
03.1;Prendas de vestir y materiales;Grupos;202007;320,4257;4,4;70,2;Noroeste
03.1;Prendas de vestir y materiales;Grupos;202007;287,7649;6,9;70,8;Cuyo
03.1;Prendas de vestir y materiales;Grupos;202007;282,55;7,8;57,1;Patagonia
03.2;Calzado;Grupos;202007;327,1959;6,4;73,2;Pampeana
03.2;Calzado;Grupos;202007;270,4323;8;54,5;Noreste
03.2;Calzado;Grupos;202007;262,0035;3,7;54,9;Noroeste
03.2;Calzado;Grupos;202007;319,3063;3,2;64,2;Cuyo
03.2;Calzado;Grupos;202007;295,5946;2,2;47,9;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202007;237,9488;2,2;26,3;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202007;261,0799;1,1;26,2;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202007;240,6143;1,8;26;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202007;239,8424;1,9;26,6;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202007;239,7809;1,6;23,3;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;202007;449,5868;0,8;2,6;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;202007;408,2504;-0,1;6,9;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;202007;486,519;0,3;-2;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;202007;504,155;0,7;3,8;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;202007;510,404;0,7;6,1;Patagonia
05.6;Bienes y servicios para la conservación del hogar;Grupos;202007;304,0828;0,8;35,2;Pampeana
05.6;Bienes y servicios para la conservación del hogar;Grupos;202007;315,9244;1,4;43,3;Noreste
05.6;Bienes y servicios para la conservación del hogar;Grupos;202007;313,1467;1,6;40,5;Noroeste
05.6;Bienes y servicios para la conservación del hogar;Grupos;202007;306,2979;1,3;36,5;Cuyo
05.6;Bienes y servicios para la conservación del hogar;Grupos;202007;304,2231;1;35;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202007;422,7016;3,3;50,4;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202007;418,8407;3,8;48,7;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202007;417,9094;3,2;48,3;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202007;417,3073;3,8;47,5;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202007;437,409;3,3;53,2;Patagonia
07.1;Adquisición de vehículos;Grupos;202007;450,6572;3,9;86,4;Pampeana
07.1;Adquisición de vehículos;Grupos;202007;429,9199;6,5;71,6;Noreste
07.1;Adquisición de vehículos;Grupos;202007;420,9712;7,1;75,7;Noroeste
07.1;Adquisición de vehículos;Grupos;202007;444,9714;5,9;80,4;Cuyo
07.1;Adquisición de vehículos;Grupos;202007;428,6445;2,7;72,6;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;202007;310,1819;0,7;25,2;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;202007;319,1473;0,4;28,7;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202007;311,6805;0,7;26,8;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202007;313,0685;0,6;30,1;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;202007;358,3986;0,4;27,6;Patagonia
07.3;Transporte público;Grupos;202007;326,7907;0,5;28,9;Pampeana
07.3;Transporte público;Grupos;202007;353,6716;0,5;42,6;Noreste
07.3;Transporte público;Grupos;202007;296,6788;0,8;18,9;Noroeste
07.3;Transporte público;Grupos;202007;346,3572;0,4;10,8;Cuyo
07.3;Transporte público;Grupos;202007;278,0347;0,6;24,1;Patagonia
08.3;Servicios de telefonía e internet;Grupos;202007;360,6305;-1,1;32,4;Pampeana
08.3;Servicios de telefonía e internet;Grupos;202007;331,0684;-0,7;32,4;Noreste
08.3;Servicios de telefonía e internet;Grupos;202007;374,4226;-0,7;36,2;Noroeste
08.3;Servicios de telefonía e internet;Grupos;202007;334,8825;1,1;33,2;Cuyo
08.3;Servicios de telefonía e internet;Grupos;202007;322,0102;0;35,2;Patagonia
09.4;Servicios recreativos y culturales;Grupos;202007;287,7433;3,5;22,6;Pampeana
09.4;Servicios recreativos y culturales;Grupos;202007;273,2592;0,1;37,6;Noreste
09.4;Servicios recreativos y culturales;Grupos;202007;315,3116;0,8;34,2;Noroeste
09.4;Servicios recreativos y culturales;Grupos;202007;294,3725;-0,3;33,6;Cuyo
09.4;Servicios recreativos y culturales;Grupos;202007;286,6978;2,4;25,2;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202007;313,7619;1,7;41,5;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202007;351,5103;0,5;52,7;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202007;313,5641;3,1;44,9;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202007;370,595;2,2;66,3;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202007;316,0219;0,9;42,9;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;202007;NA;NA;NA;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;202007;NA;NA;NA;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202007;NA;NA;NA;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202007;NA;NA;NA;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;202007;NA;NA;NA;Patagonia
12.1;Cuidado personal;Grupos;202007;339,8999;1,7;47,2;Pampeana
12.1;Cuidado personal;Grupos;202007;348,719;1,2;48,9;Noreste
12.1;Cuidado personal;Grupos;202007;334,9798;2,9;50,4;Noroeste
12.1;Cuidado personal;Grupos;202007;346,7235;2,4;51;Cuyo
12.1;Cuidado personal;Grupos;202007;342,5211;1,6;44,3;Patagonia
01.1.1;Pan y cereales;Clase;202007;343,1779;1,8;43,5;Pampeana
01.1.1;Pan y cereales;Clase;202007;346,6489;2,3;46,4;Noreste
01.1.1;Pan y cereales;Clase;202007;347,1747;1,4;42,3;Noroeste
01.1.1;Pan y cereales;Clase;202007;354,1445;1,8;42,9;Cuyo
01.1.1;Pan y cereales;Clase;202007;335,6665;1,3;42,2;Patagonia
01.1.2;Carnes y derivados;Clase;202007;321,8347;2,3;49,7;Pampeana
01.1.2;Carnes y derivados;Clase;202007;335,0921;1,5;48,9;Noreste
01.1.2;Carnes y derivados;Clase;202007;327,6554;1,2;50,2;Noroeste
01.1.2;Carnes y derivados;Clase;202007;326,5243;0,6;45,3;Cuyo
01.1.2;Carnes y derivados;Clase;202007;298,4304;3,2;42,8;Patagonia
01.1.4;Leche, productos lácteos y huevos;Clase;202007;363,0227;1,1;30,8;Pampeana
01.1.4;Leche, productos lácteos y huevos;Clase;202007;376,3233;2;34,3;Noreste
01.1.4;Leche, productos lácteos y huevos;Clase;202007;388,1636;0,7;35,7;Noroeste
01.1.4;Leche, productos lácteos y huevos;Clase;202007;369,951;1,9;30,1;Cuyo
01.1.4;Leche, productos lácteos y huevos;Clase;202007;360,836;2;26,8;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;202007;330,7811;1,1;36,2;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;202007;386,9276;4,3;52,5;Noreste
01.1.5;Aceites, grasas y manteca;Clase;202007;384,389;1,7;40,5;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;202007;347,0264;2;34,8;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;202007;326,6013;2,4;32,6;Patagonia
01.1.6;Frutas;Clase;202007;328,6766;4,2;76,9;Pampeana
01.1.6;Frutas;Clase;202007;316,8621;6,5;84,7;Noreste
01.1.6;Frutas;Clase;202007;284,0009;0,7;63,6;Noroeste
01.1.6;Frutas;Clase;202007;328,134;5,1;85;Cuyo
01.1.6;Frutas;Clase;202007;314,6209;4,7;71;Patagonia
01.1.7;Verduras, tubérculos y legumbres;Clase;202007;335,168;-5,6;58,8;Pampeana
01.1.7;Verduras, tubérculos y legumbres;Clase;202007;355,7193;-2,9;69,7;Noreste
01.1.7;Verduras, tubérculos y legumbres;Clase;202007;356,5117;-6,2;67;Noroeste
01.1.7;Verduras, tubérculos y legumbres;Clase;202007;401,5791;-3;79,1;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;202007;312,0241;-1,5;62,4;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202007;371,9753;2,2;58,7;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202007;390,9198;1;68,8;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202007;388,7746;1,9;67,1;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202007;369,6213;2,8;60,6;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202007;349,274;2,1;53,9;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;202007;383,0117;3,2;48,7;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;202007;407,1779;2,9;64,4;Noreste
01.2.1;Café, té, yerba y cacao;Clase;202007;371,3697;3;50,3;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;202007;363,9079;2,9;41,7;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;202007;377,06;3,7;43,5;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202007;330,7045;2,5;44,9;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202007;319,6786;3,6;39,5;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202007;317,6271;2,5;41,6;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202007;332,2366;1,6;42,8;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202007;338,8696;1,1;43,3;Patagonia
04.1.1;Alquiler de la vivienda;Clase;202007;234,6296;2,4;26,5;Pampeana
04.1.1;Alquiler de la vivienda;Clase;202007;260,064;1,2;26,2;Noreste
04.1.1;Alquiler de la vivienda;Clase;202007;238,3141;1,9;26,2;Noroeste
04.1.1;Alquiler de la vivienda;Clase;202007;238,3238;2;26,5;Cuyo
04.1.1;Alquiler de la vivienda;Clase;202007;238,7125;1,7;23,2;Patagonia
06.4.1;Gastos de prepagas;Clase;202007;296,2407;0;34;Pampeana
06.4.1;Gastos de prepagas;Clase;202007;297,0269;0;33,5;Noreste
06.4.1;Gastos de prepagas;Clase;202007;296,0202;0;34,9;Noroeste
06.4.1;Gastos de prepagas;Clase;202007;302,0485;0;34,7;Cuyo
06.4.1;Gastos de prepagas;Clase;202007;328,2307;0;35,5;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202007;300,443;0,1;21,1;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202007;313,5973;0;24,6;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202007;301,376;0,2;21,5;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202007;298,769;-0,2;23;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202007;354,2841;0,1;23,9;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;202007;322,6791;1,6;40,6;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202007;338,3654;1,3;44,8;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202007;279,3943;1,6;48,3;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202007;306,0252;1,4;63;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202007;317,1731;0,5;14,5;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202007;337,7372;4,4;53;GBA
06;Salud;Nivel general y divisiones COICOP;202007;338,6919;1,7;40,7;GBA
07;Transporte;Nivel general y divisiones COICOP;202007;316,7508;1,8;33,5;GBA
08;Comunicación;Nivel general y divisiones COICOP;202007;376,6322;1,9;41,2;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;202007;322,8434;2,2;52,9;GBA
10;Educación;Nivel general y divisiones COICOP;202007;315,7214;-0,5;34,9;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202007;295,1175;1,6;39,6;GBA
